Keyword,Sentence
烂狗,滚一边去，烂狗一条！
烂狗,你个烂狗，真没出息！
烂狗,烂狗不如的东西！
烂狗,看看你，跟条烂狗似的！
烂狗,你真是个十足的烂狗！
烂狗,烂狗，别在这儿碍眼！
烂狗,你比烂狗还不如！
烂狗,整天就知道吃喝拉撒，跟条烂狗一样！
烂狗,真是一条毫无用处的烂狗！
蠢狗,你这蠢狗，一天到晚就知道吃喝拉撒！
蠢狗,蠢狗，滚一边去，别烦我！
蠢狗,真是个蠢狗，什么都做不好！
蠢狗,蠢狗，你脑子是不是进水了？
蠢狗,蠢狗，你以为你是谁啊？
蠢狗,这么简单的道理你都听不懂，真是个蠢狗！
蠢狗,你就是个彻头彻尾的蠢狗！
蠢狗,蠢狗，别在我面前装模作样！
蠢狗,蠢狗，你给我等着！
蠢狗,这蠢狗，气死我了！
贱狗,你这贱狗，一天到晚就知道乱叫！
贱狗,滚开，你这条贱狗，别烦我！
贱狗,你这贱狗，真让人恶心！
贱狗,瞧你那德性，跟条贱狗似的！
贱狗,别装了，你就是条贱狗！
贱狗,你个贱狗，就知道卑躬屈膝！
贱狗,我呸，你这种贱狗！
贱狗,你这贱狗，怎么不去死呢？
贱狗,真是条没用的贱狗！
贱狗,你比贱狗还不如！
臭狗,你这臭狗，整天就知道乱吠！
臭狗,臭狗一条，滚远点！
臭狗,你个臭狗屎，真恶心！
臭狗,别以为我不知道你是什么臭狗东西！
臭狗,臭狗，你给我闭嘴！
臭狗,真是一条又蠢又臭的狗！
臭狗,你就是个臭狗，没一点用！
臭狗,臭狗，少在我面前装模作样！
臭狗,滚开，臭狗！
臭狗,这年头，臭狗还真不少。
死狗,你这死狗，就知道乱叫唤！
死狗,死狗一条，滚远点！
死狗,真是条没用的死狗！
死狗,你个死狗，别妨碍我！
死狗,死狗一样的东西，真恶心！
死狗,你比死狗还不如！
死狗,叫你一声死狗，算是抬举你了！
死狗,你就是个彻头彻尾的死狗！
死狗,别在我面前装可怜，死狗！
死狗,看你这德行，活脱脱一条死狗！
老鼠精,你这老鼠精，整天鬼鬼祟祟的！
老鼠精,老鼠精，你算什么东西，也敢在我面前嚣张？
老鼠精,滚吧，你这个阴险的老鼠精！
老鼠精,瞧你那德行，跟个老鼠精似的，真恶心！
老鼠精,别装了，你就是个老鼠精，藏不住的！
老鼠精,你这个老鼠精，坏事做尽，不得好死！
老鼠精,就知道你这种老鼠精会耍花招！
老鼠精,我看你就是个老鼠精，专门害人！
老鼠精,别以为我不知道你那点小心思，老鼠精！
老鼠精,你比老鼠精还狡猾，真让人讨厌！
扒手,你个扒手，偷东西还理直气壮！
扒手,扒手真不要脸，偷了东西还敢晃悠！
扒手,扒手死全家，不得好死！
扒手,呸，扒手！真恶心！
扒手,看你那德行，一看就是个扒手！
扒手,扒手，滚远点！别脏了我的眼！
扒手,你这扒手，迟早要进监狱！
扒手,真是个下三滥的扒手！
扒手,扒手！你等着被抓吧！
扒手,扒手这种人渣，就该千刀万剐！
小偷,你个小偷，偷东西被抓到还敢狡辩！
小偷,小偷，你不得好死！
小偷,真是个下三滥的小偷，偷东西的贱货！
小偷,小偷！你全家都是小偷！
小偷,我呸！你就是个卑鄙无耻的小偷！
小偷,小偷！滚出我的视线！
小偷,你这小偷，良心被狗吃了！
小偷,小偷！等着坐牢吧！
小偷,真是个臭不要脸的小偷！
小偷,小偷！你这种人迟早要遭报应！
贼,你这贼眉鼠眼的家伙，一看就不是好东西！
贼,贼喊捉贼，你以为我们都瞎了吗？
贼,真是个贼心贼肺的东西，偷东西还理直气壮！
贼,你这小贼，偷东西被抓到，还不老实交代！
贼,滚！你这贼头贼脑的家伙，别让我再看到你！
贼,你个贼胚子，偷鸡摸狗的本事一流！
贼,贼喊捉贼，说的就是你这种人！
贼,你这贼婆娘，一看就不是个好东西！
贼,偷东西的贼，迟早要被抓住！
贼,贼！你给我站住！别跑！
盗贼,你个盗贼，偷东西真不要脸！
盗贼,这盗贼真可恶，偷了我的东西！
盗贼,真是个卑鄙的盗贼，不得好死！
盗贼,盗贼！滚出这里，你这个垃圾！
盗贼,我诅咒这个盗贼，下地狱去吧！
盗贼,你就是个臭名昭著的盗贼！
盗贼,盗贼！你偷的东西我会找回来的！
盗贼,这个盗贼，简直是社会的败类！
盗贼,可恶的盗贼，我要报警抓你！
盗贼,盗贼！你的良心不会痛吗？
土匪,你这土匪，就知道抢劫，滚！
土匪,土匪一样的东西，真不要脸！
土匪,看着你我就想吐，土匪！
土匪,你个土匪，就知道欺负人！
土匪,土匪！滚出我的视线！
土匪,你简直就是个土匪，卑鄙无耻！
土匪,土匪逻辑，我真是服了你了！
土匪,你这土匪嘴脸，真让人恶心！
土匪,土匪！你这种人迟早要遭报应！
土匪,一群土匪，就知道胡作非为！
匪徒,你这匪徒，就知道偷鸡摸狗！
匪徒,滚开，你这卑鄙无耻的匪徒！
匪徒,我看你就是个臭名昭著的匪徒！
匪徒,匪徒！你不得好死！
匪徒,你这匪徒，迟早要进监狱！
匪徒,别以为我不知道你就是个匪徒！
匪徒,你这个丧尽天良的匪徒！
匪徒,匪徒！你给我等着！
匪徒,我看你就是个道貌岸然的匪徒！
匪徒,呸！你这只会偷东西的匪徒！
暴徒,你这暴徒，滚远点，别脏了我的眼！
暴徒,看看你这暴徒的样子，丢人现眼！
暴徒,你个暴徒，就知道胡作非为！
暴徒,真他妈的暴徒，一点素质都没有！
暴徒,暴徒！你给我等着瞧！
暴徒,你这种暴徒，迟早要吃牢饭！
暴徒,去死吧，暴徒！
暴徒,暴徒，你给我闭嘴！
暴徒,臭暴徒，滚出这里！
暴徒,别以为你是暴徒就了不起！
恶霸,你这恶霸，一天到晚就知道欺负人！
恶霸,恶霸！滚远点，别让我再看到你！
恶霸,真恶霸，仗势欺人，真不要脸！
恶霸,这恶霸行为，令人作呕！
恶霸,你这恶霸，迟早要遭报应！
恶霸,恶霸！你给我等着！
恶霸,真是个恶霸，没见过这么嚣张的！
恶霸,恶霸横行，社会风气败坏！
恶霸,恶霸嘴脸，令人发指！
恶霸,这恶霸，简直就是个社会毒瘤！
耍赖鬼,你这耍赖鬼，真不要脸！
耍赖鬼,耍赖鬼，就知道占便宜！
耍赖鬼,别耍赖鬼似的，赶紧承认错误！
耍赖鬼,你个耍赖鬼，真恶心！
耍赖鬼,耍赖鬼，就知道推卸责任！
耍赖鬼,真是个十足的耍赖鬼，没见过这么不要脸的！
耍赖鬼,我呸，你个耍赖鬼！
耍赖鬼,耍赖鬼！你给我等着！
耍赖鬼,别装可怜了，耍赖鬼！
耍赖鬼,就知道耍赖的耍赖鬼，真让人讨厌！
跳蚤,你这跳蚤一样的人，烦死了！
跳蚤,滚远点，你个跳蚤！
跳蚤,你就像个跳蚤，又烦又恶心！
跳蚤,真他妈像个跳蚤，到处乱跳！
跳蚤,你比跳蚤还讨厌，见你我就烦！
跳蚤,你个跳蚤，整天就知道蹦跶！
跳蚤,去死吧，你个让人作呕的跳蚤！
跳蚤,你就是个跳蚤，卑鄙下贱！
跳蚤,瞧你那德行，跟跳蚤似的！
跳蚤,你这种跳蚤，我见一个打一个！
耗子屎,你这耗子屎一样的家伙，滚远点！
耗子屎,真是个耗子屎，恶心死了！
耗子屎,你的想法跟耗子屎一样臭！
耗子屎,你这智商，跟耗子屎一样低！
耗子屎,别说了，你整个人就像一坨耗子屎。
耗子屎,你就是个十足的耗子屎，没救了！
耗子屎,你比耗子屎还令人作呕！
耗子屎,你简直就是个活生生的耗子屎！
耗子屎,整天就知道瞎比比，跟耗子屎一样烦人！
耗子屎,你这个人啊，跟耗子屎一样没用！
蟑螂,你这蟑螂一样的东西，恶心死了！
蟑螂,滚远点，你个脏兮兮的蟑螂！
蟑螂,真是个蟑螂，又脏又臭，让人作呕！
蟑螂,你就像蟑螂一样，阴暗角落里乱爬！
蟑螂,见到你就烦，跟看见蟑螂一样！
蟑螂,你这个人渣，跟蟑螂没啥区别！
蟑螂,别在我面前晃悠，你就是个蟑螂！
蟑螂,你这蟑螂，赶紧给我消失！
蟑螂,你比蟑螂还让人讨厌！
蟑螂,你这种蟑螂，迟早会被人踩死！
苍蝇,你这苍蝇一样的人，烦死了！
苍蝇,滚开，你这只讨厌的苍蝇！
苍蝇,你就像苍蝇一样，嗡嗡嗡的烦人。
苍蝇,别在我面前乱飞，你个苍蝇！
苍蝇,你这只苍蝇，真恶心！
苍蝇,你比苍蝇还脏！
苍蝇,你就是个苍蝇，到处乱爬！
苍蝇,整天像苍蝇一样烦人，真想拍死你！
苍蝇,去死吧，你这只臭苍蝇！
苍蝇,你这个人就像苍蝇一样，让人作呕！
臭虫子,你这臭虫子，滚远点！
臭虫子,真是个臭虫子，恶心死了！
臭虫子,臭虫子一样的东西，别在我面前晃悠。
臭虫子,你这个人渣，臭虫子，真让人讨厌！
臭虫子,像你这种臭虫子，迟早要被社会淘汰！
臭虫子,臭虫子！就知道躲在阴暗角落里！
臭虫子,你就是个臭虫子，寄生在社会上！
臭虫子,别以为我不知道你是什么臭虫子！
臭虫子,臭虫子！你给我等着！
臭虫子,你这种臭虫子，也敢出来丢人现眼！
臭虫崽,你这臭虫崽子，一天到晚就知道惹是生非！
臭虫崽,滚开，臭虫崽，别让我再看见你！
臭虫崽,臭虫崽，你以为你是谁啊，敢这么跟我说话？
臭虫崽,你这臭虫崽，真是一点用都没有！
臭虫崽,看着你，我就想起臭虫崽这三个字。
臭虫崽,去死吧，臭虫崽，没人会在乎你！
臭虫崽,你个臭虫崽，就知道在这里碍手碍脚！
臭虫崽,我真想一脚踢飞这个臭虫崽！
臭虫崽,臭虫崽，你给我等着！
臭虫崽,臭虫崽！你这种人，迟早要遭报应！
死虫,你这死虫，整天就知道在角落里阴魂不散！
死虫,死虫一样的东西，滚远点，别碍眼！
死虫,真是个死虫，一点用都没有，还到处乱爬！
死虫,你就是个卑鄙的死虫，躲在暗处搞小动作！
死虫,瞧你那德性，跟个死虫似的，恶心死了！
死虫,死虫！你给我听清楚了，别再烦我！
死虫,你这个人渣，跟条死虫一样令人作呕！
死虫,死虫！你以为你躲起来就没事了吗？
死虫,我真想一脚踩死你这只死虫！
死虫,这世上怎么会有你这种死虫一样的存在？
母狗,你这个母狗，整天就知道乱吠！
母狗,别以为我不知道你是什么母狗，心机婊！
母狗,你就是个下贱的母狗，滚远点！
母狗,真没想到你居然是这种母狗，令人作呕！
母狗,你这个母狗，给我闭嘴！
母狗,你这种母狗，活该没人要！
母狗,看看你，真是个十足的母狗！
母狗,别装了，你就是个没教养的母狗！
母狗,你那副嘴脸，跟个母狗似的！
母狗,母狗一样，就知道乱咬人！
公狗,你这公狗，整天就知道乱吠！
公狗,滚一边去，你这条没用的公狗！
公狗,你真像条公狗，又脏又臭！
公狗,别在我面前晃悠，你个臭公狗！
公狗,你这公狗，一天到晚就知道吃喝拉撒！
公狗,你比公狗还不如，真是个废物！
公狗,呸，你就是个畜生，一条疯狗！
公狗,你这公狗，没点出息！
公狗,瞧你那德行，跟条野公狗似的！
公狗,真晦气，遇到你个公狗！
野猪,你这头野猪，就知道拱来拱去！
野猪,滚吧，你个臭不要脸的野猪！
野猪,真是个野猪一样粗鲁的家伙！
野猪,你比野猪还蠢，简直就是个猪脑子！
野猪,野猪一样的家伙，一点教养都没有！
野猪,你这种野猪，迟早要吃亏！
野猪,别在我面前装，你就是一头野猪！
野猪,你个没教养的野猪，给我闭嘴！
野猪,我看你就像一头发疯的野猪！
野猪,真他妈像头野猪，又脏又蠢！
gbl,你个gbl，一天到晚就知道捣乱！
gbl,gbl，滚远点，别烦我！
gbl,真是个gbl，什么事情都做不好！
gbl,gbl，你脑子有毛病吧？
gbl,你这gbl，怎么这么没用？
gbl,gbl，我看你就是个废物！
gbl,gbl，你给我闭嘴！
gbl,gbl，你算什么东西？
gbl,gbl，你真让我恶心！
gbl,这种gbl，迟早要吃亏！
djb,你个djb，一天到晚就知道瞎BB！
djb,djb，你真是个废物，啥也不会！
djb,滚吧，djb，别在这里碍眼！
djb,你脑子有病吧，djb？
djb,djb，你真是让我恶心！
djb,djb，你全家都是djb！
djb,你这种djb，活该倒霉！
djb,djb，你以为你是谁啊？
djb,真他妈是个djb，气死我了！
djb,djb，你给我闭嘴！
mdzz,你个mdzz，整天就知道吃喝玩乐！
mdzz,mdzz，你脑子是不是进水了？
mdzz,真是个mdzz，一点用都没有！
mdzz,这么简单的题都做错，你真是个mdzz！
mdzz,我呸！你就是个彻头彻尾的mdzz！
mdzz,滚一边去，mdzz！别烦我！
mdzz,你这个人怎么这么mdzz？
mdzz,你真是个让人讨厌的mdzz！
mdzz,这破事，又是你干的，mdzz！
mdzz,你做的事，简直就是mdzz！
gun,你这gun玩意儿，就知道惹是生非！
gun,滚你妈的gun，别在我面前晃悠！
gun,真他妈是个gun，一点用都没有！
gun,你个gun，整天就知道吃喝玩乐！
gun,除了gun，你还能干点啥？
gun,你就是个彻头彻尾的gun！
gun,别装了，你就是个没用的gun！
gun,我呸，你个gun！
gun,这么简单的道理你都弄不明白，真是个gun！
gun,你真是个令人作呕的gun！
gunni,你个gunni，就知道在背后嚼舌根！
gunni,gunni，你真是个废物，什么都做不好！
gunni,滚一边去，你这个没用的gunni！
gunni,别在我面前装蒜，gunni！
gunni,你这gunni，一天到晚就知道吃喝玩乐！
gunni,你真是个十足的gunni，令人恶心！
gunni,gunni，你这种人迟早要遭报应！
gunni,我看你就是个没脑子的gunni！
gunni,你算个什么gunni，也敢对我指手画脚？
gunni,这个gunni，简直就是个社会渣滓！
wcnm,你个wcnm，整天就知道在这儿装模作样！
wcnm,wcnm，你算个什么东西，也敢对我指手画脚？
wcnm,滚你的，wcnm，别在我面前碍眼！
wcnm,我呸！wcnm，你以为你是谁啊？
wcnm,你这wcnm，真是一点脑子都没有！
wcnm,wcnm，你给我等着瞧！
